年月日,時間,気圧（現地）,気圧（海面）,降水量,気温,露点温度,蒸気圧,湿度,風速,風向,日照時間,全天日射量,降雪,積雪
2009-01-04,1,1015.6,1019.5,0,2.3,-6.0,3.9,54.0,2.9,0,0,0,0,0
2009-01-04,2,1015.8,1019.7,0,2.3,-5.8,4.0,55.0,3.1,0,0,0,0,0
2009-01-04,3,1015.8,1019.7,0,2.3,-6.0,3.9,54.0,2.5,0,0,0,0,0
2009-01-04,4,1015.9,1019.9,0,-1.2,-6.1,3.9,69.0,1.4,0,0,0,0,0
2009-01-04,5,1016.0,1020.0,0,-2.3,-6.3,3.8,74.0,1.6,0,0,0,0,0
2009-01-04,6,1016.5,1020.4,0,-0.3,-5.9,3.9,66.0,2.1,0,0,0,0,0
2009-01-04,7,1016.8,1020.7,0,-0.5,-5.5,4.1,69.0,1.5,0,0.0,0.0,0,0
2009-01-04,8,1017.2,1021.1,0,1.1,-4.9,4.2,64.0,2.6,0,1.0,0.27,0,0
2009-01-04,9,1017.7,1021.6,0,4.8,-4.5,4.4,51.0,2.3,0,1.0,0.87,0,0
2009-01-04,10,1017.5,1021.3,0,6.7,-5.0,4.2,43.0,2.4,0,1.0,1.4,0,0
2009-01-04,11,1016.5,1020.3,0,7.5,-5.5,4.0,39.0,3.1,0,1.0,1.76,0,0
2009-01-04,12,1015.6,1019.4,0,8.7,-5.5,4.0,36.0,3.3,0,1.0,1.92,0,0
2009-01-04,13,1014.6,1018.4,0,9.6,-6.3,3.8,32.0,3.6,0,1.0,1.84,0,0
2009-01-04,14,1014.3,1018.1,0,9.8,-6.9,3.6,30.0,2.4,0,1.0,1.55,0,0
2009-01-04,15,1014.4,1018.2,0,9.6,-8.0,3.3,28.0,2.2,0,1.0,1.08,0,0
2009-01-04,16,1014.7,1018.5,0,8.6,-7.6,3.5,31.0,1.0,0,1.0,0.51,0,0
2009-01-04,17,1014.9,1018.8,0,4.5,-5.8,4.0,47.0,0.8,0,0.4,0.05,0,0
2009-01-04,18,1015.2,1019.1,0,2.8,-6.1,3.9,52.0,1.3,0,0,0.0,0,0
2009-01-04,19,1015.5,1019.4,0,1.3,-5.6,4.0,60.0,1.3,0,0,0,0,0
2009-01-04,20,1015.5,1019.4,0,0.0,-5.6,4.0,66.0,2.4,0,0,0,0,0
2009-01-04,21,1015.4,1019.3,0,-0.5,-6.1,3.9,66.0,1.4,0,0,0,0,0
2009-01-04,22,1015.7,1019.6,0,-0.3,-5.5,4.1,68.0,2.3,0,0,0,0,0
2009-01-04,23,1015.3,1019.2,0,0.1,-5.9,3.9,64.0,1.4,0,0,0,0,0
2009-01-04,24,1015.3,1019.2,0,0.2,-5.4,4.1,66.0,1.2,0,0,0,0,0
2009-01-05,1,1014.9,1018.8,0,-0.4,-5.4,4.1,69.0,0.7,0,0,0,0,0
2009-01-05,2,1015.0,1019.0,0,-1.4,-5.2,4.1,75.0,1.1,0,0,0,0,0
2009-01-05,3,1015.0,1019.0,0,-2.6,-5.6,4.0,80.0,1.9,0,0,0,0,0
2009-01-05,4,1015.4,1019.4,0,-2.9,-5.8,4.0,80.0,1.6,0,0,0,0,0
2009-01-05,5,1015.4,1019.4,0,-3.3,-5.3,4.1,86.0,1.7,0,0,0,0,0
2009-01-05,6,1015.8,1019.8,0,-3.9,-5.9,3.9,86.0,1.3,0,0,0,0,0
2009-01-05,7,1016.1,1020.1,0,-4.0,-6.0,3.9,86.0,0.9,0,0.0,0.0,0,0
2009-01-05,8,1016.1,1020.1,0,-1.8,-4.4,4.4,82.0,0.9,0,0.9,0.26,0,0
2009-01-05,9,1016.6,1020.5,0,3.9,-2.5,5.1,63.0,0.5,0,1.0,0.83,0,0
2009-01-05,10,1016.3,1020.1,0,6.2,-2.9,4.9,52.0,1.4,0,1.0,1.35,0,0
2009-01-05,11,1015.4,1019.2,0,7.9,-4.8,4.3,40.0,2.4,0,1.0,1.71,0,0
2009-01-05,12,1013.8,1017.6,0,9.8,-4.9,4.2,35.0,1.8,0,1.0,1.88,0,0
2009-01-05,13,1013.0,1016.8,0,9.9,-5.6,4.0,33.0,1.4,0,1.0,1.83,0,0
2009-01-05,14,1012.5,1016.3,0,10.1,-5.8,4.0,32.0,1.3,0,1.0,1.63,0,0
2009-01-05,15,1012.4,1016.2,0,10.0,-4.7,4.3,35.0,2.1,0,1.0,1.1,0,0
2009-01-05,16,1012.8,1016.6,0,9.0,-4.5,4.4,38.0,2.2,0,0.8,0.49,0,0
2009-01-05,17,1013.0,1016.8,0,8.0,-1.2,5.6,52.0,2.5,0,0.0,0.04,0,0
2009-01-05,18,1013.4,1017.2,0,6.9,-0.1,6.1,61.0,2.0,0,0,0.0,0,0
2009-01-05,19,1013.7,1017.6,0,3.6,-0.2,6.0,76.0,1.7,0,0,0,0,0
2009-01-05,20,1014.0,1017.9,0,3.3,0.5,6.3,82.0,2.2,0,0,0,0,0
2009-01-05,21,1013.7,1017.6,0,1.1,-0.8,5.8,87.0,1.7,0,0,0,0,0
2009-01-05,22,1013.9,1017.8,0,1.8,-0.1,6.1,87.0,1.7,0,0,0,0,0
2009-01-05,23,1013.9,1017.8,0,4.6,-1.6,5.4,64.0,2.7,0,0,0,0,0
2009-01-05,24,1014.0,1017.9,0,5.1,-2.9,4.9,56.0,2.5,0,0,0,0,0
2009-01-06,1,1014.0,1017.9,0,4.1,-3.6,4.7,57.0,1.7,0,0,0,0,0
2009-01-06,2,1014.1,1018.0,0,2.1,-2.8,5.0,70.0,1.2,0,0,0,0,0
2009-01-06,3,1014.0,1017.9,0,0.7,-2.5,5.1,79.0,1.9,0,0,0,0,0
2009-01-06,4,1014.4,1018.3,0,1.6,-2.9,4.9,72.0,2.1,0,0,0,0,0
2009-01-06,5,1014.6,1018.5,0,0.5,-3.0,4.9,77.0,1.8,0,0,0,0,0
2009-01-06,6,1015.3,1019.2,0,1.1,-3.2,4.8,73.0,2.2,0,0,0,0,0
2009-01-06,7,1015.9,1019.8,0,1.7,-2.8,5.0,72.0,3.4,0,0.0,0.0,0,0
2009-01-06,8,1016.3,1020.2,0,3.6,-2.6,5.1,64.0,2.8,0,1.0,0.27,0,0
2009-01-06,9,1016.8,1020.7,0,5.0,-2.8,5.0,57.0,2.5,0,1.0,0.86,0,0
2009-01-06,10,1016.9,1020.7,0,7.0,-3.5,4.7,47.0,1.7,0,1.0,1.39,0,0
2009-01-06,11,1016.2,1020.0,0,9.1,-3.4,4.7,41.0,2.8,0,1.0,1.77,0,0
2009-01-06,12,1015.4,1019.2,0,10.0,-4.0,4.5,37.0,2.4,0,1.0,1.91,0,0
2009-01-06,13,1015.1,1018.9,0,10.3,-4.1,4.5,36.0,2.9,0,1.0,1.84,0,0
2009-01-06,14,1015.2,1019.0,0,11.1,-3.8,4.6,35.0,1.4,0,1.0,1.5,0,0
2009-01-06,15,1015.5,1019.3,0,11.4,-7.4,3.5,26.0,3.1,0,1.0,1.15,0,0
2009-01-06,16,1015.9,1019.7,0,9.4,-3.5,4.7,40.0,1.7,0,1.0,0.54,0,0
2009-01-06,17,1016.7,1020.5,0,7.6,-3.6,4.7,45.0,2.3,0,0.4,0.06,0,0
2009-01-06,18,1017.4,1021.3,0,4.6,-2.9,4.9,58.0,1.8,0,0,0.0,0,0
2009-01-06,19,1018.4,1022.2,0,7.3,-0.9,5.7,56.0,2.2,0,0,0,0,0
2009-01-06,20,1018.8,1022.6,0,6.6,-2.0,5.3,54.0,1.7,0,0,0,0,0
2009-01-06,21,1018.9,1022.8,0,6.3,-4.7,4.3,45.0,1.7,0,0,0,0,0
2009-01-06,22,1019.3,1023.2,0,4.8,-4.5,4.4,51.0,0.9,0,0,0,0,0
2009-01-06,23,1019.6,1023.5,0,3.7,-4.2,4.5,56.0,0.9,0,0,0,0,0
2009-01-06,24,1019.7,1023.6,0,3.3,-3.5,4.7,61.0,1.5,0,0,0,0,0
2009-01-07,1,1019.9,1023.8,0,2.6,-4.1,4.5,61.0,0.7,0,0,0,0,0
2009-01-07,2,1020.1,1024.0,0,2.1,-3.4,4.8,67.0,1.3,0,0,0,0,0
2009-01-07,3,1020.1,1024.1,0,-0.2,-3.9,4.6,76.0,0.8,0,0,0,0,0
2009-01-07,4,1020.3,1024.3,0,0.1,-3.8,4.6,75.0,1.0,0,0,0,0,0
2009-01-07,5,1020.9,1024.9,0,-0.6,-3.8,4.6,79.0,1.8,0,0,0,0,0
2009-01-07,6,1021.2,1025.2,0,-0.6,-3.8,4.6,79.0,0.6,0,0,0,0,0
2009-01-07,7,1021.4,1025.4,0,-2.2,-4.2,4.5,86.0,0.7,0,0.0,0.0,0,0
2009-01-07,8,1022.0,1026.0,0,-0.9,-3.2,4.8,84.0,1.1,0,0.1,0.15,0,0
2009-01-07,9,1022.7,1026.6,0,2.2,-2.3,5.2,72.0,0.5,0,0.4,0.46,0,0
2009-01-07,10,1022.8,1026.7,0,4.9,-3.4,4.8,55.0,0.6,0,0.3,0.86,0,0
2009-01-07,11,1021.5,1025.4,0,6.0,-5.0,4.2,45.0,1.2,0,0.7,1.4,0,0
2009-01-07,12,1020.6,1024.5,0,6.2,-5.4,4.1,43.0,0.9,0,0.1,0.96,0,0
2009-01-07,13,1019.9,1023.7,0,7.8,-4.6,4.3,41.0,1.3,0,0.7,1.57,0,0
2009-01-07,14,1020.0,1023.8,0,7.7,-4.7,4.3,41.0,1.3,0,0.2,0.91,0,0
2009-01-07,15,1020.3,1024.1,0,7.1,-5.9,3.9,39.0,1.8,0,0.3,0.6,0,0
2009-01-07,16,1020.6,1024.5,0,6.6,-5.4,4.1,42.0,1.8,0,0.2,0.29,0,0
2009-01-07,17,1020.9,1024.8,0,3.4,-4.5,4.4,56.0,1.6,0,0.0,0.04,0,0
2009-01-07,18,1021.3,1025.2,0,1.8,-4.1,4.5,65.0,1.5,0,0,0.0,0,0
2009-01-07,19,1021.8,1025.8,0,-0.2,-4.3,4.5,74.0,1.3,0,0,0,0,0
2009-01-07,20,1022.0,1026.0,0,-0.6,-3.9,4.6,78.0,1.6,0,0,0,0,0
2009-01-07,21,1022.2,1026.2,0,-0.3,-3.8,4.6,77.0,2.1,0,0,0,0,0
2009-01-07,22,1022.4,1026.3,0,3.0,-3.3,4.8,63.0,2.3,0,0,0,0,0
2009-01-07,23,1022.0,1025.9,0,3.3,-2.8,5.0,64.0,1.8,0,0,0,0,0
2009-01-07,24,1022.2,1026.1,0,1.8,-2.7,5.0,72.0,1.0,0,0,0,0,0
2009-01-08,1,1022.3,1026.2,0,0.9,-2.3,5.2,79.0,1.3,0,0,0,0,0
2009-01-08,2,1022.3,1026.3,0,0.0,-3.0,4.9,80.0,1.1,0,0,0,0,0
2009-01-08,3,1022.3,1026.3,0,0.6,-3.0,4.9,77.0,1.6,0,0,0,0,0
2009-01-08,4,1022.5,1026.5,0,-1.3,-3.8,4.6,83.0,0.6,0,0,0,0,0
2009-01-08,5,1022.6,1026.6,0,-2.2,-3.8,4.6,89.0,1.4,0,0,0,0,0
2009-01-08,6,1023.5,1027.5,0,-2.7,-3.9,4.6,91.0,1.0,0,0,0,0,0
2009-01-08,7,1023.9,1027.9,0,-3.1,-4.5,4.4,90.0,1.0,0,0.0,0.0,0,0
2009-01-08,8,1024.5,1028.5,0,-1.8,-3.4,4.8,89.0,1.1,0,0.3,0.17,0,0
2009-01-08,9,1024.9,1028.8,0,4.5,-3.5,4.7,56.0,1.4,0,1.0,0.81,0,0
2009-01-08,10,1025.1,1029.0,0,6.9,-3.6,4.7,47.0,2.5,0,1.0,1.2,0,0
2009-01-08,11,1024.3,1028.2,0,7.7,-5.0,4.2,40.0,3.2,0,1.0,1.64,0,0
2009-01-08,12,1023.2,1027.1,0,7.7,-5.0,4.2,40.0,2.4,0,1.0,1.61,0,0
2009-01-08,13,1022.2,1026.0,0,8.0,-5.4,4.1,38.0,1.8,0,1.0,1.87,0,0
2009-01-08,14,1022.0,1025.8,0,8.8,-4.4,4.4,39.0,2.7,0,1.0,1.59,0,0
2009-01-08,15,1021.9,1025.7,0,8.1,-2.8,5.0,46.0,2.8,0,1.0,1.0,0,0
2009-01-08,16,1022.2,1026.1,0,7.2,-2.5,5.1,50.0,3.0,0,0.7,0.42,0,0
2009-01-08,17,1022.3,1026.2,0,5.7,-2.6,5.0,55.0,2.0,0,0.1,0.07,0,0
2009-01-08,18,1022.7,1026.6,0,3.4,-3.0,4.9,63.0,1.7,0,0,0.0,0,0
2009-01-08,19,1022.9,1026.8,0,1.2,-3.1,4.9,73.0,1.7,0,0,0,0,0
2009-01-08,20,1022.9,1026.8,0,2.8,-2.1,5.2,70.0,2.0,0,0,0,0,0
2009-01-08,21,1023.0,1026.9,0,3.6,-1.7,5.4,68.0,2.5,0,0,0,0,0
2009-01-08,22,1022.7,1026.6,0,3.5,-1.4,5.5,70.0,3.0,0,0,0,0,0
2009-01-08,23,1022.2,1026.1,0,3.1,-2.0,5.3,69.0,2.1,0,0,0,0,0
2009-01-08,24,1021.2,1025.1,0,3.4,-1.5,5.5,70.0,2.8,0,0,0,0,0
2009-01-09,1,1020.9,1024.8,0,3.4,-1.5,5.5,70.0,1.8,0,0,0,0,0
2009-01-09,2,1020.8,1024.7,0,3.7,-1.1,5.7,71.0,1.9,0,0,0,0,0
2009-01-09,3,1019.7,1023.6,0,2.6,-1.2,5.6,76.0,1.1,0,0,0,0,0
2009-01-09,4,1019.3,1023.2,0,1.6,-1.3,5.6,81.0,1.2,0,0,0,0,0
2009-01-09,5,1018.2,1022.1,0.0,1.6,-1.1,5.6,82.0,1.4,0,0,0,0,0
2009-01-09,6,1018.3,1022.2,0.0,1.8,-0.9,5.7,82.0,0.9,0,0,0,0,0
2009-01-09,7,1018.4,1022.3,0.0,1.7,0.0,6.1,88.0,1.2,0,0.0,0.0,0,0
2009-01-09,8,1018.2,1022.1,0.0,2.2,0.4,6.3,88.0,1.3,0,0.0,0.03,0,0
2009-01-09,9,1017.6,1021.5,0.0,2.9,0.5,6.3,84.0,2.2,0,0.0,0.21,0,0
2009-01-09,10,1016.8,1020.7,0.0,3.6,0.7,6.4,81.0,3.0,0,0.0,0.38,0,0
2009-01-09,11,1015.1,1019.0,0.0,5.1,1.2,6.7,76.0,3.5,0,0.0,0.72,0,0
2009-01-09,12,1013.6,1017.5,0.0,4.9,1.0,6.6,76.0,3.3,0,0.0,0.45,0,0
2009-01-09,13,1012.2,1016.1,0.0,4.8,1.8,7.0,81.0,2.5,0,0.0,0.3,0,0
2009-01-09,14,1010.7,1014.5,0.0,5.0,1.8,7.0,80.0,3.4,0,0.0,0.32,0,0
2009-01-09,15,1009.4,1013.2,0.0,5.1,1.8,6.9,79.0,2.3,0,0.0,0.2,0,0
2009-01-09,16,1008.3,1012.1,0.0,4.5,2.2,7.2,85.0,2.7,0,0.0,0.05,0,0
2009-01-09,17,1007.2,1011.0,0.5,3.8,2.3,7.2,90.0,3.2,0,0.0,0.0,0,0
2009-01-09,18,1005.9,1009.7,0.0,3.3,2.1,7.1,92.0,2.7,0,0,0.0,0,0
2009-01-09,19,1005.1,1009.0,2.0,2.8,1.8,6.9,93.0,4.3,0,0,0,0,0
2009-01-09,20,1003.9,1007.8,4.5,2.5,1.6,6.9,94.0,6.5,0,0,0,0,0
2009-01-09,21,1002.2,1006.0,2.0,2.6,1.6,6.9,93.0,6.1,0,0,0,0,0
2009-01-09,22,1001.1,1004.9,5.0,2.8,1.8,6.9,93.0,5.2,0,0,0,0,0
2009-01-09,23,999.4,1003.2,0.0,2.8,1.6,6.9,92.0,4.7,0,0,0,0,0
2009-01-09,24,998.2,1002.0,0.0,2.4,1.2,6.7,92.0,4.1,0,0,0,0,0
2009-01-10,1,997.0,1000.8,0,2.1,0.9,6.5,92.0,2.8,0,0,0,0,0
2009-01-10,2,996.6,1000.4,0,2.1,1.1,6.6,93.0,3.3,0,0,0,0,0
2009-01-10,3,996.2,1000.0,0,1.1,0.1,6.2,93.0,1.7,0,0,0,0,0
2009-01-10,4,995.3,999.2,0,-0.1,-0.8,5.8,95.0,2.0,0,0,0,0,0
2009-01-10,5,994.6,998.5,0,-0.2,-0.8,5.8,96.0,1.2,0,0,0,0,0
2009-01-10,6,994.2,998.1,0,-1.2,-1.7,5.4,96.0,1.6,0,0,0,0,0
2009-01-10,7,994.4,998.2,0,0.1,-0.4,5.9,96.0,1.9,0,0.0,0.0,0,0
2009-01-10,8,994.4,998.2,0,0.3,-0.2,6.0,96.0,1.0,0,0.0,0.16,0,0
2009-01-10,9,994.8,998.6,0,2.1,1.4,6.8,95.0,2.8,0,0.3,0.65,0,0
2009-01-10,10,995.0,998.8,0,3.5,1.1,6.6,84.0,3.1,0,0.3,0.9,0,0
2009-01-10,11,994.7,998.5,0,5.3,1.6,6.9,77.0,2.0,0,0.1,0.87,0,0
2009-01-10,12,994.4,998.1,0,7.7,-1.8,5.4,51.0,5.3,0,0.1,1.01,0,0
2009-01-10,13,993.9,997.6,0,8.4,-3.1,4.9,44.0,7.4,0,0.9,1.42,0,0
2009-01-10,14,994.5,998.2,0,8.3,-5.5,4.1,37.0,8.0,0,0.9,1.45,0,0
2009-01-10,15,996.0,999.7,0,8.2,-8.8,3.2,29.0,9.2,0,1.0,1.17,0,0
2009-01-10,16,996.8,1000.6,0,6.6,-9.7,2.9,30.0,7.3,0,1.0,0.62,0,0
2009-01-10,17,997.8,1001.6,0,5.1,-11.0,2.6,30.0,7.1,0,0.5,0.09,0,0
2009-01-10,18,999.0,1002.8,0,4.1,-11.9,2.5,30.0,6.4,0,0,0.0,0,0
2009-01-10,19,999.5,1003.3,0,3.3,-11.8,2.5,32.0,6.4,0,0,0,0,0
2009-01-10,20,1000.1,1003.9,0,2.4,-10.8,2.7,37.0,6.6,0,0,0,0,0
2009-01-10,21,1001.6,1005.4,0,2.1,-11.1,2.6,37.0,5.1,0,0,0,0,0
2009-01-10,22,1001.8,1005.7,0,1.7,-10.8,2.7,39.0,6.5,0,0,0,0,0
2009-01-10,23,1002.3,1006.2,0,1.2,-10.3,2.8,42.0,6.5,0,0,0,0,0
2009-01-10,24,1002.4,1006.3,0,0.9,-10.0,2.9,44.0,6.1,0,0,0,0,0
2009-01-11,1,1003.0,1006.9,0,0.6,-10.2,2.8,44.0,5.1,0,0,0,0,0
2009-01-11,2,1003.5,1007.4,0,0.3,-10.5,2.7,44.0,4.6,0,0,0,0,0
2009-01-11,3,1003.8,1007.7,0,-0.5,-10.1,2.8,48.0,4.9,0,0,0,0,0
2009-01-11,4,1004.5,1008.4,0,-0.2,-11.0,2.7,44.0,5.9,0,0,0,0,0
2009-01-11,5,1005.4,1009.3,0,-0.5,-10.4,2.8,47.0,3.9,0,0,0,0,0
2009-01-11,6,1006.5,1010.4,0,-1.3,-10.1,2.8,51.0,2.8,0,0,0,0,0
2009-01-11,7,1007.0,1010.9,0,-0.8,-9.7,2.9,51.0,3.1,0,0.0,0.0,0,0
2009-01-11,8,1007.7,1011.6,0,0.9,-10.0,2.9,44.0,2.7,0,1.0,0.3,0,0
2009-01-11,9,1008.3,1012.2,0,3.2,-10.1,2.8,37.0,5.0,0,1.0,0.92,0,0
2009-01-11,10,1008.5,1012.3,0,5.3,-9.7,2.9,33.0,4.3,0,1.0,1.48,0,0
2009-01-11,11,1008.2,1012.0,0,6.3,-10.4,2.8,29.0,3.3,0,1.0,1.86,0,0
2009-01-11,12,1007.7,1011.5,0,7.5,-9.8,2.9,28.0,3.7,0,1.0,2.03,0,0
2009-01-11,13,1007.5,1011.3,0,7.6,-11.7,2.5,24.0,4.6,0,1.0,1.97,0,0
2009-01-11,14,1008.0,1011.8,0,8.0,-9.4,3.0,28.0,2.6,0,1.0,1.7,0,0
2009-01-11,15,1008.5,1012.3,0,7.6,-10.2,2.8,27.0,1.9,0,1.0,1.23,0,0
2009-01-11,16,1009.1,1012.9,0,6.9,-10.3,2.8,28.0,2.0,0,1.0,0.62,0,0
2009-01-11,17,1010.0,1013.8,0,4.6,-5.4,4.1,48.0,3.1,0,0.5,0.09,0,0
2009-01-11,18,1010.9,1014.8,0,3.3,-6.1,3.9,50.0,2.0,0,0,0.0,0,0
2009-01-11,19,1011.6,1015.5,0,1.1,-5.6,4.0,61.0,2.1,0,0,0,0,0
2009-01-11,20,1012.0,1015.9,0,-1.0,-6.1,3.9,68.0,1.7,0,0,0,0,0
2009-01-11,21,1012.4,1016.3,0,0.5,-5.9,3.9,62.0,2.1,0,0,0,0,0
2009-01-11,22,1012.7,1016.6,0,0.1,-6.5,3.8,61.0,2.0,0,0,0,0,0
2009-01-11,23,1012.6,1016.5,0,0.4,-6.0,3.9,62.0,2.2,0,0,0,0,0
2009-01-11,24,1012.3,1016.2,0,0.5,-5.7,4.0,63.0,2.5,0,0,0,0,0
2009-01-12,1,1012.0,1015.9,0,0.7,-5.1,4.2,65.0,2.7,0,0,0,0,0
2009-01-12,2,1011.6,1015.5,0,0.7,-5.3,4.1,64.0,2.6,0,0,0,0,0
2009-01-12,3,1011.1,1015.0,0,2.0,-4.5,4.4,62.0,2.2,0,0,0,0,0
2009-01-12,4,1010.4,1014.3,0.0,2.2,-4.1,4.5,63.0,1.4,0,0,0,0,0
2009-01-12,5,1010.4,1014.3,0,-0.1,-4.3,4.4,73.0,0.8,0,0,0,0,0
2009-01-12,6,1010.4,1014.3,0,-0.3,-4.3,4.4,74.0,1.6,0,0,0,0,0
2009-01-12,7,1010.7,1014.6,0,-1.0,-4.8,4.3,75.0,2.4,0,0.0,0.0,0,0
2009-01-12,8,1009.8,1013.7,0,-0.1,-4.3,4.4,73.0,0.4,0,0.8,0.26,0,0
2009-01-12,9,1009.5,1013.4,0,4.1,-3.2,4.8,59.0,0.9,0,1.0,0.83,0,0
2009-01-12,10,1008.5,1012.3,0,6.0,-2.6,5.0,54.0,1.3,0,1.0,1.38,0,0
2009-01-12,11,1007.6,1011.4,0,5.9,-3.4,4.7,51.0,1.4,0,1.0,1.73,0,0
2009-01-12,12,1005.9,1009.7,0,7.6,-3.6,4.7,45.0,2.3,0,1.0,1.88,0,0
2009-01-12,13,1004.7,1008.5,0,7.3,-3.5,4.7,46.0,2.7,0,1.0,1.81,0,0
2009-01-12,14,1004.3,1008.1,0,7.8,-3.1,4.9,46.0,2.8,0,1.0,1.51,0,0
2009-01-12,15,1004.0,1007.8,0,8.3,-2.9,4.9,45.0,1.7,0,0.9,0.89,0,0
2009-01-12,16,1004.2,1008.0,0,7.3,-4.7,4.3,42.0,2.5,0,1.0,0.58,0,0
2009-01-12,17,1005.1,1008.9,0,5.5,-4.3,4.4,49.0,5.4,0,0.5,0.09,0,0
2009-01-12,18,1006.3,1010.2,0,2.5,-2.6,5.0,69.0,1.4,0,0,0.0,0,0
2009-01-12,19,1007.0,1010.9,0,-0.8,-4.0,4.6,79.0,1.3,0,0,0,0,0
2009-01-12,20,1007.5,1011.4,0,-1.5,-3.7,4.7,85.0,1.5,0,0,0,0,0
2009-01-12,21,1007.9,1011.8,0,-2.5,-4.3,4.4,87.0,2.0,0,0,0,0,0
2009-01-12,22,1008.0,1011.9,0,-2.7,-4.1,4.5,90.0,1.4,0,0,0,0,0
2009-01-12,23,1008.2,1012.2,0,-3.9,-5.1,4.2,91.0,2.0,0,0,0,0,0
2009-01-12,24,1007.9,1011.9,0,-3.8,-4.9,4.2,92.0,2.1,0,0,0,0,0
2009-01-13,1,1008.3,1012.3,0,-4.3,-5.5,4.0,91.0,1.8,0,0,0,0,0
2009-01-13,2,1008.4,1012.4,0,-4.7,-5.6,4.0,93.0,1.4,0,0,0,0,0
2009-01-13,3,1008.3,1012.3,0,-4.8,-5.9,3.9,92.0,1.4,0,0,0,0,0
2009-01-13,4,1008.3,1012.3,0,-5.5,-6.6,3.7,92.0,1.9,0,0,0,0,0
2009-01-13,5,1008.7,1012.7,0,-5.0,-6.4,3.8,90.0,2.4,0,0,0,0,0
2009-01-13,6,1009.3,1013.3,0,-4.9,-6.6,3.7,88.0,2.2,0,0,0,0,0
2009-01-13,7,1009.7,1013.7,0,-5.6,-7.6,3.5,86.0,1.9,0,0.0,0.0,0,0
2009-01-13,8,1009.8,1013.8,0,-3.2,-6.0,3.9,81.0,0.7,0,1.0,0.3,0,0
2009-01-13,9,1010.6,1014.5,0,-0.2,-4.8,4.3,71.0,1.5,0,1.0,0.9,0,0
2009-01-13,10,1010.7,1014.6,0,3.3,-4.6,4.3,56.0,2.4,0,1.0,1.46,0,0
2009-01-13,11,1009.8,1013.6,0,5.6,-6.3,3.8,42.0,3.3,0,1.0,1.85,0,0
2009-01-13,12,1009.6,1013.4,0,7.0,-7.0,3.6,36.0,2.2,0,1.0,2.02,0,0
2009-01-13,13,1008.7,1012.5,0,8.4,-9.0,3.1,28.0,3.7,0,1.0,1.96,0,0
2009-01-13,14,1008.5,1012.3,0,8.4,-8.6,3.2,29.0,4.9,0,1.0,1.7,0,0
2009-01-13,15,1008.9,1012.7,0,8.3,-9.6,3.0,27.0,4.2,0,0.9,1.21,0,0
2009-01-13,16,1010.4,1014.2,0,7.5,-9.4,3.0,29.0,5.7,0,0.7,0.5,0,0
2009-01-13,17,1011.8,1015.6,0,5.1,-7.7,3.4,39.0,3.4,0,0.4,0.1,0,0
2009-01-13,18,1012.5,1016.4,0,3.9,-8.8,3.2,39.0,3.2,0,0,0.0,0,0
2009-01-13,19,1013.0,1016.9,0,3.0,-9.0,3.1,41.0,2.2,0,0,0,0,0
2009-01-13,20,1013.0,1016.9,0,3.3,-7.8,3.4,44.0,3.9,0,0,0,0,0
2009-01-13,21,1013.3,1017.2,0,2.1,-5.5,4.1,57.0,4.7,0,0,0,0,0
2009-01-13,22,1014.7,1018.6,0,0.0,-5.4,4.1,67.0,1.8,0,0,0,0,0
2009-01-13,23,1014.9,1018.8,0,-0.1,-4.9,4.2,70.0,2.2,0,0,0,0,0
2009-01-13,24,1015.1,1019.0,0,0.0,-5.4,4.1,67.0,1.9,0,0,0,0,0
2009-01-14,1,1015.4,1019.3,0,0.3,-4.5,4.4,70.0,2.1,0,0,0,0,0
2009-01-14,2,1016.0,1019.9,0,-0.9,-4.4,4.4,77.0,2.4,0,0,0,0,0
2009-01-14,3,1016.1,1020.1,0,-1.8,-4.1,4.5,84.0,1.6,0,0,0,0,0
2009-01-14,4,1016.0,1020.0,0,-3.2,-5.3,4.1,85.0,1.8,0,0,0,0,0
2009-01-14,5,1016.2,1020.2,0,-2.7,-4.9,4.3,85.0,1.5,0,0,0,0,0
2009-01-14,6,1016.4,1020.4,0,-2.6,-4.8,4.3,85.0,2.2,0,0,0,0,0
2009-01-14,7,1017.0,1021.0,0,-3.0,-4.8,4.3,87.0,2.1,0,0.1,0.0,0,0
2009-01-14,8,1017.4,1021.4,0,-0.7,-3.9,4.6,79.0,1.6,0,1.0,0.3,0,0
2009-01-14,9,1017.4,1021.3,0,2.6,-3.1,4.9,66.0,1.2,0,1.0,0.91,0,0
2009-01-14,10,1016.9,1020.8,0,5.5,-5.2,4.2,46.0,1.6,0,1.0,1.47,0,0
2009-01-14,11,1015.9,1019.7,0,6.5,-6.4,3.8,39.0,1.6,0,1.0,1.85,0,0
2009-01-14,12,1014.8,1018.6,0,7.7,-5.4,4.1,39.0,2.5,0,1.0,2.0,0,0
2009-01-14,13,1013.8,1017.6,0,8.4,-6.5,3.7,34.0,2.6,0,1.0,1.96,0,0
2009-01-14,14,1013.0,1016.8,0,8.6,-6.8,3.7,33.0,3.8,0,1.0,1.69,0,0
2009-01-14,15,1012.6,1016.4,0,9.3,-6.9,3.6,31.0,3.7,0,1.0,1.22,0,0
2009-01-14,16,1012.4,1016.2,0,7.9,-4.2,4.5,42.0,4.4,0,1.0,0.62,0,0
2009-01-14,17,1011.7,1015.5,0,6.3,-2.3,5.2,54.0,2.8,0,0.6,0.1,0,0
